brand,category,region,bundle_id,date,wave,raw_value,pivot_raw_value,rescaled_value
Bioderma,skincare,US,3,2026-05-05,t2,6,86,6.98
Tatcha,skincare,US,3,2026-05-06,t2,13,86,15.12
The Ordinary,skincare,US,3,2026-05-06,t2,54,86,62.79
EltaMD,skincare,US,3,2026-05-06,t2,14,86,16.28
Bioderma,skincare,US,3,2026-05-06,t2,6,86,6.98
Tatcha,skincare,US,3,2026-05-07,t2,13,94,13.83
The Ordinary,skincare,US,3,2026-05-07,t2,50,94,53.19
EltaMD,skincare,US,3,2026-05-07,t2,13,94,13.83
Bioderma,skincare,US,3,2026-05-07,t2,5,94,5.32
Tatcha,skincare,US,3,2026-05-08,t2,13,90,14.44
The Ordinary,skincare,US,3,2026-05-08,t2,53,90,58.89
EltaMD,skincare,US,3,2026-05-08,t2,13,90,14.44
Bioderma,skincare,US,3,2026-05-08,t2,5,90,5.56
Tatcha,skincare,US,3,2026-05-09,t2,15,100,15.0
The Ordinary,skincare,US,3,2026-05-09,t2,61,100,61.0
EltaMD,skincare,US,3,2026-05-09,t2,14,100,14.0
Bioderma,skincare,US,3,2026-05-09,t2,6,100,6.0
Tatcha,skincare,US,3,2026-05-10,t2,15,93,16.13
The Ordinary,skincare,US,3,2026-05-10,t2,59,93,63.44
EltaMD,skincare,US,3,2026-05-10,t2,14,93,15.05
Bioderma,skincare,US,3,2026-05-10,t2,6,93,6.45
Avène,skincare,US,4,2026-04-27,t1,10,92,10.87
Aveeno,skincare,US,4,2026-04-27,t1,18,92,19.57
First Aid Beauty,skincare,US,4,2026-04-27,t1,5,92,5.43
Augustinus Bader,skincare,US,4,2026-04-27,t1,2,92,2.17
Avène,skincare,US,4,2026-04-28,t1,10,92,10.87
Aveeno,skincare,US,4,2026-04-28,t1,18,92,19.57
First Aid Beauty,skincare,US,4,2026-04-28,t1,5,92,5.43
Augustinus Bader,skincare,US,4,2026-04-28,t1,2,92,2.17
Avène,skincare,US,4,2026-04-29,t1,10,83,12.05
Aveeno,skincare,US,4,2026-04-29,t1,19,83,22.89
First Aid Beauty,skincare,US,4,2026-04-29,t1,5,83,6.02
Augustinus Bader,skincare,US,4,2026-04-29,t1,2,83,2.41
Avène,skincare,US,4,2026-04-30,t1,9,89,10.11
Aveeno,skincare,US,4,2026-04-30,t1,18,89,20.22
First Aid Beauty,skincare,US,4,2026-04-30,t1,4,89,4.49
Augustinus Bader,skincare,US,4,2026-04-30,t1,2,89,2.25
Avène,skincare,US,4,2026-05-01,t1,10,85,11.76
Aveeno,skincare,US,4,2026-05-01,t1,18,85,21.18
First Aid Beauty,skincare,US,4,2026-05-01,t1,5,85,5.88
Augustinus Bader,skincare,US,4,2026-05-01,t1,2,85,2.35
Avène,skincare,US,4,2026-05-02,t1,10,98,10.2
Aveeno,skincare,US,4,2026-05-02,t1,22,98,22.45
First Aid Beauty,skincare,US,4,2026-05-02,t1,6,98,6.12
Augustinus Bader,skincare,US,4,2026-05-02,t1,2,98,2.04
Avène,skincare,US,4,2026-05-03,t1,10,98,10.2
Aveeno,skincare,US,4,2026-05-03,t1,20,98,20.41
First Aid Beauty,skincare,US,4,2026-05-03,t1,5,98,5.1
Augustinus Bader,skincare,US,4,2026-05-03,t1,3,98,3.06
Avène,skincare,US,4,2026-05-04,t2,9,89,10.11
Aveeno,skincare,US,4,2026-05-04,t2,18,89,20.22
First Aid Beauty,skincare,US,4,2026-05-04,t2,6,89,6.74
Augustinus Bader,skincare,US,4,2026-05-04,t2,2,89,2.25
Avène,skincare,US,4,2026-05-05,t2,9,80,11.25
Aveeno,skincare,US,4,2026-05-05,t2,19,80,23.75
First Aid Beauty,skincare,US,4,2026-05-05,t2,5,80,6.25
Augustinus Bader,skincare,US,4,2026-05-05,t2,2,80,2.5
Avène,skincare,US,4,2026-05-06,t2,10,89,11.24
Aveeno,skincare,US,4,2026-05-06,t2,18,89,20.22
First Aid Beauty,skincare,US,4,2026-05-06,t2,5,89,5.62
Augustinus Bader,skincare,US,4,2026-05-06,t2,2,89,2.25
Avène,skincare,US,4,2026-05-07,t2,9,97,9.28
Aveeno,skincare,US,4,2026-05-07,t2,19,97,19.59
First Aid Beauty,skincare,US,4,2026-05-07,t2,5,97,5.15
Augustinus Bader,skincare,US,4,2026-05-07,t2,2,97,2.06
Avène,skincare,US,4,2026-05-08,t2,9,93,9.68
Aveeno,skincare,US,4,2026-05-08,t2,18,93,19.35
First Aid Beauty,skincare,US,4,2026-05-08,t2,4,93,4.3
Augustinus Bader,skincare,US,4,2026-05-08,t2,2,93,2.15
Avène,skincare,US,4,2026-05-09,t2,9,100,9.0
Aveeno,skincare,US,4,2026-05-09,t2,20,100,20.0
First Aid Beauty,skincare,US,4,2026-05-09,t2,5,100,5.0
Augustinus Bader,skincare,US,4,2026-05-09,t2,2,100,2.0
Avène,skincare,US,4,2026-05-10,t2,10,91,10.99
Aveeno,skincare,US,4,2026-05-10,t2,20,91,21.98
First Aid Beauty,skincare,US,4,2026-05-10,t2,5,91,5.49
Augustinus Bader,skincare,US,4,2026-05-10,t2,2,91,2.2
Youth to the People,skincare,US,5,2026-04-27,t1,0,90,0.0
La Mer,skincare,US,5,2026-04-27,t1,8,90,8.89
Estée Lauder,skincare,US,5,2026-04-27,t1,6,90,6.67
Lancôme,skincare,US,5,2026-04-27,t1,3,90,3.33
Youth to the People,skincare,US,5,2026-04-28,t1,0,92,0.0
La Mer,skincare,US,5,2026-04-28,t1,8,92,8.7
Estée Lauder,skincare,US,5,2026-04-28,t1,6,92,6.52
Lancôme,skincare,US,5,2026-04-28,t1,4,92,4.35
Youth to the People,skincare,US,5,2026-04-29,t1,0,81,0.0
La Mer,skincare,US,5,2026-04-29,t1,10,81,12.35
Estée Lauder,skincare,US,5,2026-04-29,t1,6,81,7.41
Lancôme,skincare,US,5,2026-04-29,t1,4,81,4.94
Youth to the People,skincare,US,5,2026-04-30,t1,0,90,0.0
La Mer,skincare,US,5,2026-04-30,t1,9,90,10.0
Estée Lauder,skincare,US,5,2026-04-30,t1,6,90,6.67
Lancôme,skincare,US,5,2026-04-30,t1,3,90,3.33
Youth to the People,skincare,US,5,2026-05-01,t1,0,80,0.0
La Mer,skincare,US,5,2026-05-01,t1,8,80,10.0
Estée Lauder,skincare,US,5,2026-05-01,t1,10,80,12.5
Lancôme,skincare,US,5,2026-05-01,t1,3,80,3.75
Youth to the People,skincare,US,5,2026-05-02,t1,0,93,0.0
La Mer,skincare,US,5,2026-05-02,t1,9,93,9.68
Estée Lauder,skincare,US,5,2026-05-02,t1,6,93,6.45
Lancôme,skincare,US,5,2026-05-02,t1,3,93,3.23
Youth to the People,skincare,US,5,2026-05-03,t1,0,96,0.0
La Mer,skincare,US,5,2026-05-03,t1,10,96,10.42
Estée Lauder,skincare,US,5,2026-05-03,t1,5,96,5.21
Lancôme,skincare,US,5,2026-05-03,t1,3,96,3.12
Youth to the People,skincare,US,5,2026-05-04,t2,0,90,0.0
La Mer,skincare,US,5,2026-05-04,t2,8,90,8.89
Estée Lauder,skincare,US,5,2026-05-04,t2,7,90,7.78
Lancôme,skincare,US,5,2026-05-04,t2,3,90,3.33
Youth to the People,skincare,US,5,2026-05-05,t2,0,86,0.0
La Mer,skincare,US,5,2026-05-05,t2,8,86,9.3
Estée Lauder,skincare,US,5,2026-05-05,t2,7,86,8.14
Lancôme,skincare,US,5,2026-05-05,t2,3,86,3.49
Youth to the People,skincare,US,5,2026-05-06,t2,0,86,0.0
La Mer,skincare,US,5,2026-05-06,t2,10,86,11.63
Estée Lauder,skincare,US,5,2026-05-06,t2,6,86,6.98
Lancôme,skincare,US,5,2026-05-06,t2,3,86,3.49
Youth to the People,skincare,US,5,2026-05-07,t2,0,94,0.0
La Mer,skincare,US,5,2026-05-07,t2,9,94,9.57
Estée Lauder,skincare,US,5,2026-05-07,t2,7,94,7.45
Lancôme,skincare,US,5,2026-05-07,t2,3,94,3.19
Youth to the People,skincare,US,5,2026-05-08,t2,0,90,0.0
La Mer,skincare,US,5,2026-05-08,t2,9,90,10.0
Estée Lauder,skincare,US,5,2026-05-08,t2,7,90,7.78
Lancôme,skincare,US,5,2026-05-08,t2,3,90,3.33
Youth to the People,skincare,US,5,2026-05-09,t2,0,100,0.0
La Mer,skincare,US,5,2026-05-09,t2,10,100,10.0
Estée Lauder,skincare,US,5,2026-05-09,t2,6,100,6.0
Lancôme,skincare,US,5,2026-05-09,t2,4,100,4.0
Youth to the People,skincare,US,5,2026-05-10,t2,0,93,0.0
La Mer,skincare,US,5,2026-05-10,t2,10,93,10.75
Estée Lauder,skincare,US,5,2026-05-10,t2,5,93,5.38
Lancôme,skincare,US,5,2026-05-10,t2,4,93,4.3
Clinique,skincare,US,6,2026-04-27,t1,34,90,37.78
Kiehl's,skincare,US,6,2026-04-27,t1,1,90,1.11
Sunday Riley,skincare,US,6,2026-04-27,t1,2,90,2.22
SK-II,skincare,US,6,2026-04-27,t1,0,90,0.0
Clinique,skincare,US,6,2026-04-28,t1,33,92,35.87
Kiehl's,skincare,US,6,2026-04-28,t1,1,92,1.09
Sunday Riley,skincare,US,6,2026-04-28,t1,3,92,3.26
SK-II,skincare,US,6,2026-04-28,t1,0,92,0.0
Clinique,skincare,US,6,2026-04-29,t1,36,81,44.44
Kiehl's,skincare,US,6,2026-04-29,t1,2,81,2.47
Sunday Riley,skincare,US,6,2026-04-29,t1,3,81,3.7
SK-II,skincare,US,6,2026-04-29,t1,0,81,0.0
Clinique,skincare,US,6,2026-04-30,t1,38,90,42.22
Kiehl's,skincare,US,6,2026-04-30,t1,2,90,2.22
Sunday Riley,skincare,US,6,2026-04-30,t1,3,90,3.33
SK-II,skincare,US,6,2026-04-30,t1,0,90,0.0
Clinique,skincare,US,6,2026-05-01,t1,37,80,46.25
Kiehl's,skincare,US,6,2026-05-01,t1,3,80,3.75
Sunday Riley,skincare,US,6,2026-05-01,t1,3,80,3.75
SK-II,skincare,US,6,2026-05-01,t1,0,80,0.0
Clinique,skincare,US,6,2026-05-02,t1,44,93,47.31
Kiehl's,skincare,US,6,2026-05-02,t1,3,93,3.23
Sunday Riley,skincare,US,6,2026-05-02,t1,3,93,3.23
SK-II,skincare,US,6,2026-05-02,t1,1,93,1.08
Clinique,skincare,US,6,2026-05-03,t1,45,96,46.88
Kiehl's,skincare,US,6,2026-05-03,t1,3,96,3.12
Sunday Riley,skincare,US,6,2026-05-03,t1,3,96,3.12
SK-II,skincare,US,6,2026-05-03,t1,1,96,1.04
Clinique,skincare,US,6,2026-05-04,t2,36,90,40.0
Kiehl's,skincare,US,6,2026-05-04,t2,3,90,3.33
Sunday Riley,skincare,US,6,2026-05-04,t2,2,90,2.22
SK-II,skincare,US,6,2026-05-04,t2,0,90,0.0
Clinique,skincare,US,6,2026-05-05,t2,34,86,39.53
Kiehl's,skincare,US,6,2026-05-05,t2,1,86,1.16
Sunday Riley,skincare,US,6,2026-05-05,t2,2,86,2.33
SK-II,skincare,US,6,2026-05-05,t2,0,86,0.0
Clinique,skincare,US,6,2026-05-06,t2,36,86,41.86
Kiehl's,skincare,US,6,2026-05-06,t2,1,86,1.16
Sunday Riley,skincare,US,6,2026-05-06,t2,3,86,3.49
SK-II,skincare,US,6,2026-05-06,t2,1,86,1.16
Clinique,skincare,US,6,2026-05-07,t2,36,94,38.3
Kiehl's,skincare,US,6,2026-05-07,t2,1,94,1.06
Sunday Riley,skincare,US,6,2026-05-07,t2,2,94,2.13
SK-II,skincare,US,6,2026-05-07,t2,0,94,0.0
Clinique,skincare,US,6,2026-05-08,t2,37,90,41.11
Kiehl's,skincare,US,6,2026-05-08,t2,1,90,1.11
Sunday Riley,skincare,US,6,2026-05-08,t2,3,90,3.33
SK-II,skincare,US,6,2026-05-08,t2,1,90,1.11
Clinique,skincare,US,6,2026-05-09,t2,46,100,46.0
Kiehl's,skincare,US,6,2026-05-09,t2,1,100,1.0
Sunday Riley,skincare,US,6,2026-05-09,t2,3,100,3.0
SK-II,skincare,US,6,2026-05-09,t2,1,100,1.0
Clinique,skincare,US,6,2026-05-10,t2,41,93,44.09
Kiehl's,skincare,US,6,2026-05-10,t2,1,93,1.08
Sunday Riley,skincare,US,6,2026-05-10,t2,3,93,3.23
SK-II,skincare,US,6,2026-05-10,t2,1,93,1.08
Olay,skincare,US,7,2026-04-27,t1,24,90,26.67
Origins,skincare,US,7,2026-04-27,t1,4,90,4.44
Dermalogica,skincare,US,7,2026-04-27,t1,10,90,11.11
Murad,skincare,US,7,2026-04-27,t1,5,90,5.56
Olay,skincare,US,7,2026-04-28,t1,25,92,27.17
Origins,skincare,US,7,2026-04-28,t1,4,92,4.35
Dermalogica,skincare,US,7,2026-04-28,t1,11,92,11.96
Murad,skincare,US,7,2026-04-28,t1,6,92,6.52
Olay,skincare,US,7,2026-04-29,t1,23,81,28.4
Origins,skincare,US,7,2026-04-29,t1,4,81,4.94
Dermalogica,skincare,US,7,2026-04-29,t1,12,81,14.81
Murad,skincare,US,7,2026-04-29,t1,6,81,7.41
Olay,skincare,US,7,2026-04-30,t1,23,90,25.56
Origins,skincare,US,7,2026-04-30,t1,4,90,4.44
Dermalogica,skincare,US,7,2026-04-30,t1,11,90,12.22
Murad,skincare,US,7,2026-04-30,t1,6,90,6.67
Olay,skincare,US,7,2026-05-01,t1,24,80,30.0
Origins,skincare,US,7,2026-05-01,t1,4,80,5.0
Dermalogica,skincare,US,7,2026-05-01,t1,10,80,12.5
Murad,skincare,US,7,2026-05-01,t1,6,80,7.5
Olay,skincare,US,7,2026-05-02,t1,30,93,32.26
Origins,skincare,US,7,2026-05-02,t1,4,93,4.3
Dermalogica,skincare,US,7,2026-05-02,t1,11,93,11.83
Murad,skincare,US,7,2026-05-02,t1,6,93,6.45
Olay,skincare,US,7,2026-05-03,t1,28,96,29.17
Origins,skincare,US,7,2026-05-03,t1,4,96,4.17
Dermalogica,skincare,US,7,2026-05-03,t1,11,96,11.46
Murad,skincare,US,7,2026-05-03,t1,7,96,7.29
Olay,skincare,US,7,2026-05-04,t2,23,90,25.56
Origins,skincare,US,7,2026-05-04,t2,4,90,4.44
Dermalogica,skincare,US,7,2026-05-04,t2,10,90,11.11
Murad,skincare,US,7,2026-05-04,t2,5,90,5.56
Olay,skincare,US,7,2026-05-05,t2,26,86,30.23
Origins,skincare,US,7,2026-05-05,t2,4,86,4.65
Dermalogica,skincare,US,7,2026-05-05,t2,10,86,11.63
Murad,skincare,US,7,2026-05-05,t2,5,86,5.81
Olay,skincare,US,7,2026-05-06,t2,26,86,30.23
Origins,skincare,US,7,2026-05-06,t2,4,86,4.65
Dermalogica,skincare,US,7,2026-05-06,t2,12,86,13.95
Murad,skincare,US,7,2026-05-06,t2,6,86,6.98
Olay,skincare,US,7,2026-05-07,t2,25,94,26.6
Origins,skincare,US,7,2026-05-07,t2,4,94,4.26
Dermalogica,skincare,US,7,2026-05-07,t2,11,94,11.7
Murad,skincare,US,7,2026-05-07,t2,5,94,5.32
Olay,skincare,US,7,2026-05-08,t2,25,90,27.78
Origins,skincare,US,7,2026-05-08,t2,3,90,3.33
Dermalogica,skincare,US,7,2026-05-08,t2,10,90,11.11
Murad,skincare,US,7,2026-05-08,t2,5,90,5.56
Olay,skincare,US,7,2026-05-09,t2,31,100,31.0
Origins,skincare,US,7,2026-05-09,t2,4,100,4.0
Dermalogica,skincare,US,7,2026-05-09,t2,11,100,11.0
Murad,skincare,US,7,2026-05-09,t2,6,100,6.0
Olay,skincare,US,7,2026-05-10,t2,31,93,33.33
Origins,skincare,US,7,2026-05-10,t2,4,93,4.3
Dermalogica,skincare,US,7,2026-05-10,t2,10,93,10.75
Murad,skincare,US,7,2026-05-10,t2,5,93,5.38
Glossier,skincare,US,8,2026-04-27,t1,17,90,18.89
Beauty of Joseon,skincare,US,8,2026-04-27,t1,15,90,16.67
Glossier,skincare,US,8,2026-04-28,t1,17,92,18.48
Beauty of Joseon,skincare,US,8,2026-04-28,t1,15,92,16.3
Glossier,skincare,US,8,2026-04-29,t1,17,81,20.99
Beauty of Joseon,skincare,US,8,2026-04-29,t1,14,81,17.28
Glossier,skincare,US,8,2026-04-30,t1,17,90,18.89
Beauty of Joseon,skincare,US,8,2026-04-30,t1,13,90,14.44
Glossier,skincare,US,8,2026-05-01,t1,18,80,22.5
Beauty of Joseon,skincare,US,8,2026-05-01,t1,13,80,16.25
Glossier,skincare,US,8,2026-05-02,t1,20,93,21.51
Beauty of Joseon,skincare,US,8,2026-05-02,t1,15,93,16.13
Glossier,skincare,US,8,2026-05-03,t1,20,96,20.83
Beauty of Joseon,skincare,US,8,2026-05-03,t1,16,96,16.67
Glossier,skincare,US,8,2026-05-04,t2,19,90,21.11
Beauty of Joseon,skincare,US,8,2026-05-04,t2,13,90,14.44
Glossier,skincare,US,8,2026-05-05,t2,16,86,18.6
Beauty of Joseon,skincare,US,8,2026-05-05,t2,14,86,16.28
Glossier,skincare,US,8,2026-05-06,t2,17,86,19.77
Beauty of Joseon,skincare,US,8,2026-05-06,t2,13,86,15.12
Glossier,skincare,US,8,2026-05-07,t2,17,94,18.09
Beauty of Joseon,skincare,US,8,2026-05-07,t2,13,94,13.83
Glossier,skincare,US,8,2026-05-08,t2,19,90,21.11
Beauty of Joseon,skincare,US,8,2026-05-08,t2,14,90,15.56
Glossier,skincare,US,8,2026-05-09,t2,21,100,21.0
Beauty of Joseon,skincare,US,8,2026-05-09,t2,15,100,15.0
Glossier,skincare,US,8,2026-05-10,t2,19,93,20.43
Beauty of Joseon,skincare,US,8,2026-05-10,t2,17,93,18.28
YNAB,finance,US,1,2026-04-27,t1,8,8,100.0
Mint,finance,US,1,2026-04-27,t1,0,8,0.0
Quicken,finance,US,1,2026-04-27,t1,70,8,875.0
Empower,finance,US,1,2026-04-27,t1,77,8,962.5
NerdWallet,finance,US,1,2026-04-27,t1,15,8,187.5
YNAB,finance,US,1,2026-04-28,t1,9,9,100.0
Mint,finance,US,1,2026-04-28,t1,0,9,0.0
Quicken,finance,US,1,2026-04-28,t1,72,9,800.0
Empower,finance,US,1,2026-04-28,t1,79,9,877.78
NerdWallet,finance,US,1,2026-04-28,t1,16,9,177.78
YNAB,finance,US,1,2026-04-29,t1,8,8,100.0
Mint,finance,US,1,2026-04-29,t1,0,8,0.0
Quicken,finance,US,1,2026-04-29,t1,70,8,875.0
Empower,finance,US,1,2026-04-29,t1,74,8,925.0
NerdWallet,finance,US,1,2026-04-29,t1,15,8,187.5
YNAB,finance,US,1,2026-04-30,t1,9,9,100.0
Mint,finance,US,1,2026-04-30,t1,0,9,0.0
Quicken,finance,US,1,2026-04-30,t1,83,9,922.22
Empower,finance,US,1,2026-04-30,t1,79,9,877.78
NerdWallet,finance,US,1,2026-04-30,t1,14,9,155.56
YNAB,finance,US,1,2026-05-01,t1,11,11,100.0
Mint,finance,US,1,2026-05-01,t1,0,11,0.0
Quicken,finance,US,1,2026-05-01,t1,100,11,909.09
Empower,finance,US,1,2026-05-01,t1,83,11,754.55
NerdWallet,finance,US,1,2026-05-01,t1,14,11,127.27
YNAB,finance,US,1,2026-05-02,t1,9,9,100.0
Mint,finance,US,1,2026-05-02,t1,0,9,0.0
Quicken,finance,US,1,2026-05-02,t1,59,9,655.56
Empower,finance,US,1,2026-05-02,t1,46,9,511.11
NerdWallet,finance,US,1,2026-05-02,t1,12,9,133.33
YNAB,finance,US,1,2026-05-03,t1,8,8,100.0
Mint,finance,US,1,2026-05-03,t1,0,8,0.0
Quicken,finance,US,1,2026-05-03,t1,47,8,587.5
Empower,finance,US,1,2026-05-03,t1,46,8,575.0
NerdWallet,finance,US,1,2026-05-03,t1,12,8,150.0
YNAB,finance,US,1,2026-05-04,t2,9,9,100.0
Mint,finance,US,1,2026-05-04,t2,0,9,0.0
Quicken,finance,US,1,2026-05-04,t2,87,9,966.67
Empower,finance,US,1,2026-05-04,t2,76,9,844.44
NerdWallet,finance,US,1,2026-05-04,t2,14,9,155.56
YNAB,finance,US,1,2026-05-05,t2,9,9,100.0
Mint,finance,US,1,2026-05-05,t2,0,9,0.0
Quicken,finance,US,1,2026-05-05,t2,90,9,1000.0
Empower,finance,US,1,2026-05-05,t2,81,9,900.0
NerdWallet,finance,US,1,2026-05-05,t2,15,9,166.67
YNAB,finance,US,1,2026-05-06,t2,8,8,100.0
Mint,finance,US,1,2026-05-06,t2,0,8,0.0
Quicken,finance,US,1,2026-05-06,t2,76,8,950.0
Empower,finance,US,1,2026-05-06,t2,82,8,1025.0
NerdWallet,finance,US,1,2026-05-06,t2,16,8,200.0
YNAB,finance,US,1,2026-05-07,t2,8,8,100.0
Mint,finance,US,1,2026-05-07,t2,0,8,0.0
Quicken,finance,US,1,2026-05-07,t2,77,8,962.5
Empower,finance,US,1,2026-05-07,t2,82,8,1025.0
NerdWallet,finance,US,1,2026-05-07,t2,15,8,187.5
YNAB,finance,US,1,2026-05-08,t2,8,8,100.0
Mint,finance,US,1,2026-05-08,t2,0,8,0.0
Quicken,finance,US,1,2026-05-08,t2,74,8,925.0
Empower,finance,US,1,2026-05-08,t2,73,8,912.5
NerdWallet,finance,US,1,2026-05-08,t2,13,8,162.5
YNAB,finance,US,1,2026-05-09,t2,7,7,100.0
Mint,finance,US,1,2026-05-09,t2,0,7,0.0
Quicken,finance,US,1,2026-05-09,t2,48,7,685.71
Empower,finance,US,1,2026-05-09,t2,47,7,671.43
NerdWallet,finance,US,1,2026-05-09,t2,11,7,157.14
YNAB,finance,US,1,2026-05-10,t2,6,6,100.0
Mint,finance,US,1,2026-05-10,t2,0,6,0.0
Quicken,finance,US,1,2026-05-10,t2,35,6,583.33
Empower,finance,US,1,2026-05-10,t2,34,6,566.67
NerdWallet,finance,US,1,2026-05-10,t2,11,6,183.33
Rocket Money,finance,US,2,2026-04-27,t1,63,47,134.04
PocketGuard,finance,US,2,2026-04-27,t1,2,47,4.26
Goodbudget,finance,US,2,2026-04-27,t1,2,47,4.26
Rocket Money,finance,US,2,2026-04-28,t1,63,54,116.67
PocketGuard,finance,US,2,2026-04-28,t1,3,54,5.56
Goodbudget,finance,US,2,2026-04-28,t1,3,54,5.56
Rocket Money,finance,US,2,2026-04-29,t1,62,49,126.53
PocketGuard,finance,US,2,2026-04-29,t1,2,49,4.08
Goodbudget,finance,US,2,2026-04-29,t1,3,49,6.12
Rocket Money,finance,US,2,2026-04-30,t1,60,56,107.14
PocketGuard,finance,US,2,2026-04-30,t1,3,56,5.36
Goodbudget,finance,US,2,2026-04-30,t1,2,56,3.57
Rocket Money,finance,US,2,2026-05-01,t1,64,65,98.46
PocketGuard,finance,US,2,2026-05-01,t1,3,65,4.62
Goodbudget,finance,US,2,2026-05-01,t1,3,65,4.62
Rocket Money,finance,US,2,2026-05-02,t1,55,54,101.85
PocketGuard,finance,US,2,2026-05-02,t1,3,54,5.56
Goodbudget,finance,US,2,2026-05-02,t1,2,54,3.7
Rocket Money,finance,US,2,2026-05-03,t1,59,49,120.41
PocketGuard,finance,US,2,2026-05-03,t1,2,49,4.08
Goodbudget,finance,US,2,2026-05-03,t1,2,49,4.08
Rocket Money,finance,US,2,2026-05-04,t2,64,56,114.29
PocketGuard,finance,US,2,2026-05-04,t2,3,56,5.36
Goodbudget,finance,US,2,2026-05-04,t2,3,56,5.36
Rocket Money,finance,US,2,2026-05-05,t2,67,52,128.85
PocketGuard,finance,US,2,2026-05-05,t2,3,52,5.77
Goodbudget,finance,US,2,2026-05-05,t2,2,52,3.85
Rocket Money,finance,US,2,2026-05-06,t2,65,49,132.65
PocketGuard,finance,US,2,2026-05-06,t2,3,49,6.12
Goodbudget,finance,US,2,2026-05-06,t2,3,49,6.12
Rocket Money,finance,US,2,2026-05-07,t2,62,47,131.91
PocketGuard,finance,US,2,2026-05-07,t2,3,47,6.38
Goodbudget,finance,US,2,2026-05-07,t2,2,47,4.26
Rocket Money,finance,US,2,2026-05-08,t2,55,46,119.57
PocketGuard,finance,US,2,2026-05-08,t2,2,46,4.35
Goodbudget,finance,US,2,2026-05-08,t2,2,46,4.35
Rocket Money,finance,US,2,2026-05-09,t2,50,42,119.05
PocketGuard,finance,US,2,2026-05-09,t2,2,42,4.76
Goodbudget,finance,US,2,2026-05-09,t2,1,42,2.38
Rocket Money,finance,US,2,2026-05-10,t2,46,38,121.05
PocketGuard,finance,US,2,2026-05-10,t2,1,38,2.63
Goodbudget,finance,US,2,2026-05-10,t2,1,38,2.63
EveryDollar,finance,US,3,2026-04-27,t1,14,23,60.87
Monarch Money,finance,US,3,2026-04-27,t1,14,23,60.87
Copilot,finance,US,3,2026-04-27,t1,94,23,408.7
Lunch Money,finance,US,3,2026-04-27,t1,1,23,4.35
EveryDollar,finance,US,3,2026-04-28,t1,14,26,53.85
Monarch Money,finance,US,3,2026-04-28,t1,4,26,15.38
Copilot,finance,US,3,2026-04-28,t1,100,26,384.62
Lunch Money,finance,US,3,2026-04-28,t1,1,26,3.85
EveryDollar,finance,US,3,2026-04-29,t1,14,24,58.33
Monarch Money,finance,US,3,2026-04-29,t1,1,24,4.17
Copilot,finance,US,3,2026-04-29,t1,79,24,329.17
Lunch Money,finance,US,3,2026-04-29,t1,1,24,4.17
EveryDollar,finance,US,3,2026-04-30,t1,16,27,59.26
Monarch Money,finance,US,3,2026-04-30,t1,1,27,3.7
Copilot,finance,US,3,2026-04-30,t1,66,27,244.44
Lunch Money,finance,US,3,2026-04-30,t1,1,27,3.7
EveryDollar,finance,US,3,2026-05-01,t1,16,32,50.0
Monarch Money,finance,US,3,2026-05-01,t1,1,32,3.12
Copilot,finance,US,3,2026-05-01,t1,64,32,200.0
Lunch Money,finance,US,3,2026-05-01,t1,1,32,3.12
EveryDollar,finance,US,3,2026-05-02,t1,12,26,46.15
Monarch Money,finance,US,3,2026-05-02,t1,6,26,23.08
Copilot,finance,US,3,2026-05-02,t1,35,26,134.62
Lunch Money,finance,US,3,2026-05-02,t1,1,26,3.85
EveryDollar,finance,US,3,2026-05-03,t1,12,24,50.0
Monarch Money,finance,US,3,2026-05-03,t1,9,24,37.5
Copilot,finance,US,3,2026-05-03,t1,30,24,125.0
Lunch Money,finance,US,3,2026-05-03,t1,1,24,4.17
EveryDollar,finance,US,3,2026-05-04,t2,17,27,62.96
Monarch Money,finance,US,3,2026-05-04,t2,9,27,33.33
Copilot,finance,US,3,2026-05-04,t2,56,27,207.41
Lunch Money,finance,US,3,2026-05-04,t2,1,27,3.7
EveryDollar,finance,US,3,2026-05-05,t2,15,25,60.0
Monarch Money,finance,US,3,2026-05-05,t2,9,25,36.0
Copilot,finance,US,3,2026-05-05,t2,84,25,336.0
Lunch Money,finance,US,3,2026-05-05,t2,1,25,4.0
EveryDollar,finance,US,3,2026-05-06,t2,16,24,66.67
Monarch Money,finance,US,3,2026-05-06,t2,1,24,4.17
Copilot,finance,US,3,2026-05-06,t2,65,24,270.83
Lunch Money,finance,US,3,2026-05-06,t2,1,24,4.17
EveryDollar,finance,US,3,2026-05-07,t2,15,23,65.22
Monarch Money,finance,US,3,2026-05-07,t2,0,23,0.0
Copilot,finance,US,3,2026-05-07,t2,68,23,295.65
Lunch Money,finance,US,3,2026-05-07,t2,1,23,4.35
EveryDollar,finance,US,3,2026-05-08,t2,13,22,59.09
Monarch Money,finance,US,3,2026-05-08,t2,0,22,0.0
Copilot,finance,US,3,2026-05-08,t2,59,22,268.18
Lunch Money,finance,US,3,2026-05-08,t2,1,22,4.55
EveryDollar,finance,US,3,2026-05-09,t2,12,20,60.0
Monarch Money,finance,US,3,2026-05-09,t2,0,20,0.0
Copilot,finance,US,3,2026-05-09,t2,30,20,150.0
Lunch Money,finance,US,3,2026-05-09,t2,1,20,5.0
EveryDollar,finance,US,3,2026-05-10,t2,9,18,50.0
Monarch Money,finance,US,3,2026-05-10,t2,1,18,5.56
